link,data
https://thehackernews.com/2024/08/google-patches-new-android-kernel.html,"Google's own Pixel line is also impacted by the bug, according to its Pixel update bulletin."
https://thehackernews.com/2024/08/google-patches-new-android-kernel.html,"That said, Clement Lecigne of Google's Threat Analysis Group (TAG) has been credited with reporting the flaw, suggesting that it's likely being exploited by commercial spyware vendors to infiltrate Android devices in narrowly targeted attacks."
https://thehackernews.com/2024/08/google-patches-new-android-kernel.html,"The August patch addresses a total of 47 flaws, including those identified in components associated with Arm, Imagination Technologies, MediaTek, and Qualcomm."
https://thehackernews.com/2024/08/google-patches-new-android-kernel.html,"Also resolved by Google are 12 privilege escalation flaws, one information disclosure bug, and one denial-of-service (DoS) flaw impacting the Android Framework."
https://thehackernews.com/2024/08/google-patches-new-android-kernel.html,"In June 2024, the search company revealed that an elevation of privilege issue in Pixel Firmware (CVE-2024-32896) has been exploited as part of limited and targeted attacks."
https://thehackernews.com/2024/08/google-patches-new-android-kernel.html,Google subsequently told The Hacker News that the issue's impact goes beyond Pixel devices to include the broader Android platform and that it's working with OEM partners to apply the fixes where applicable.
https://thehackernews.com/2024/08/google-patches-new-android-kernel.html,"Previously, the company also closed out two security flaws in the bootloader and firmware components (CVE-2024-29745 and CVE-2024-29748) that were weaponized by forensic companies to steal sensitive data."
https://thehackernews.com/2024/08/google-patches-new-android-kernel.html,"The development comes as the U.S. Cybersecurity and Infrastructure Security Agency (CISA) added CVE-2018-0824, a remote code execution flaw impacting Microsoft COM for Windows to its Known Exploited Vulnerabilities (KEV) catalog, requiring federal agencies to apply fixes by August 26, 2024."
https://thehackernews.com/2024/08/google-patches-new-android-kernel.html,The addition follows a report from Cisco Talos that the flaw was weaponized by a Chinese nation-state threat actor named APT41 in a cyber attack aimed at an unnamed Taiwanese government-affiliated research institute to achieve local privilege escalation.
https://thehackernews.com/2024/08/google-patches-new-android-kernel.html,"The U.S. Cybersecurity and Infrastructure Security Agency (CISA), on August 7, 2024, added CVE-2024-36971 to its Known Exploited Vulnerabilities (KEV) catalog, requiring federal agencies to apply the patches by August 28, 2024."
https://thehackernews.com/2024/08/new-zero-day-flaw-in-apache-ofbiz-erp.html,A new zero-day pre-authentication remote code execution vulnerability has been disclosed in the Apache OFBiz open-source enterprise resource planning (ERP) system that could allow threat actors to achieve remote code execution on affected instances.
https://thehackernews.com/2024/08/new-zero-day-flaw-in-apache-ofbiz-erp.html,"Tracked as CVE-2024-38856, the flaw has a CVSS score of 9.8 out of a maximum of 10.0. It affects Apache OFBiz versions prior to 18.12.15."
https://thehackernews.com/2024/08/new-zero-day-flaw-in-apache-ofbiz-erp.html,"""The root cause of the vulnerability lies in a flaw in the authentication mechanism,"" SonicWall, which discovered and reported the shortcoming, said in a statement."
https://thehackernews.com/2024/08/new-zero-day-flaw-in-apache-ofbiz-erp.html,"""This flaw allows an unauthenticated user to access functionalities that generally require the user to be logged in, paving the way for remote code execution."""
https://thehackernews.com/2024/08/new-zero-day-flaw-in-apache-ofbiz-erp.html,"CVE-2024-38856 is also a patch bypass for CVE-2024-36104, a path traversal vulnerability that was addressed in early June with the release of 18.12.14."
https://thehackernews.com/2024/08/new-zero-day-flaw-in-apache-ofbiz-erp.html,"SonicWall described the flaw as residing in the override view functionality that exposes critical endpoints to unauthenticated threat actors, who could leverage it to achieve remote code execution via specially crafted requests."
https://thehackernews.com/2024/08/new-zero-day-flaw-in-apache-ofbiz-erp.html,"""Unauthenticated access was allowed to the ProgramExport endpoint by chaining it with any other endpoints that do not require authentication by abusing the override view functionality,"" security researcher Hasib Vhora said."
https://thehackernews.com/2024/08/new-zero-day-flaw-in-apache-ofbiz-erp.html,The development comes as another critical path traversal vulnerability in OFBiz that could result in remote code execution (CVE-2024-32113) has since come under active exploitation to deploy the Mirai botnet.
https://thehackernews.com/2024/08/new-zero-day-flaw-in-apache-ofbiz-erp.html,It was patched in May 2024.
https://thehackernews.com/2024/08/new-zero-day-flaw-in-apache-ofbiz-erp.html,"In December 2023, SonicWall also disclosed a then-zero-day flaw in the same software (CVE-2023-51467) that made it possible to bypass authentication protections."
https://thehackernews.com/2024/08/new-zero-day-flaw-in-apache-ofbiz-erp.html,It was subsequently subjected to a large number of exploitation attempts.
https://thehackernews.com/2024/08/new-zero-day-flaw-in-apache-ofbiz-erp.html,"The U.S. Cybersecurity and Infrastructure Security Agency (CISA), on August 7, 2024, added CVE-2024-32113 to its Known Exploited Vulnerabilities (KEV) catalog, requiring federal agencies to apply the fixes by August 28, 2024."
https://thehackernews.com/2024/08/researchers-uncover-flaws-in-windows.html,Cybersecurity researchers have uncovered design weaknesses in Microsoft's Windows Smart App Control and SmartScreen that could enable threat actors to gain initial access to target environments without raising any warnings.
https://thehackernews.com/2024/08/researchers-uncover-flaws-in-windows.html,"Smart App Control (SAC) is a cloud-powered security feature introduced by Microsoft in Windows 11 to block malicious, untrusted, and potentially unwanted apps from being run on the system."
https://thehackernews.com/2024/08/researchers-uncover-flaws-in-windows.html,"In cases where the service is unable to make a prediction about the app, it checks if it's signed or has a valid signature so as to be executed."
https://thehackernews.com/2024/08/researchers-uncover-flaws-in-windows.html,"SmartScreen, which was released alongside Windows 10, is a similar security feature that determines whether a site or a downloaded app is potentially malicious."
https://thehackernews.com/2024/08/researchers-uncover-flaws-in-windows.html,It also leverages a reputation-based approach for URL and app protection.
https://thehackernews.com/2024/08/researchers-uncover-flaws-in-windows.html,"""Microsoft Defender SmartScreen evaluates a website's URLs to determine if they're known to distribute or host unsafe content,"" Redmond notes in its documentation."
https://thehackernews.com/2024/08/researchers-uncover-flaws-in-windows.html,"""It also provides reputation checks for apps, checking downloaded programs and the digital signature used to sign a file."
